"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"188286342113927168","188282408443981824","57043857","2012-04-06 15:25:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@WarcraftPets Peoii - Obviously need to mention the amazing Lil' Smokey! #WCPAnniversary","","","",""
"187737401483993088","","","2012-04-05 03:04:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Really wish I could fall asleep easier.  Hate putting Erin to bed, and staying up for the next 2 hours. #cantsleep","","","",""
"187367139383066625","","","2012-04-04 02:33:01 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Join me in Tribes:Ascend by signing up now! My player name is ""Peoii"". It's FREE:  https://t.co/wSPgazTJ via @TribesAscend","","","","https://account.hirezstudios.com/tribesascend/?referral=1015186"
"186201413435654144","","","2012-03-31 21:20:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Testing out ifttt.  http://t.co/hkvB2XOl","","","","http://ifttt.com"
"185741188974911490","","","2012-03-30 14:52:05 +0000","<a href=""http://www.peoii.com/"" rel=""nofollow"">peoii.com</a>","New post: So many things the same http://t.co/HL2Pzecl #canada #halifax","","","","http://goo.gl/nDppo"
"185366448540090369","","","2012-03-29 14:02:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Over 1 Billion stars in a single shot?  Yes... yes indeed.  Kinda makes you feel small now doesn't it? #billionstars http://t.co/Gy2ug118","","","","http://www.space.com/15083-billion-stars-milky-photo.html"
"185068591761211392","","","2012-03-28 18:19:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nothing quite says ""Stress test the new DD-WRT install on the router"" quite like pushing 2 terabytes across it. #backup #needmorehddspace","","","",""
"184745792446279680","184744219896844288","15661871","2012-03-27 20:56:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@donttrythis WRU Trip to Halifax? :(","","","",""
"184707844912840705","","","2012-03-27 18:25:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bloody hell it's beautiful outside with it snowing. Hard to believe less than a week ago it was summer weather! #halifax","","","",""
"184044997954383872","","","2012-03-25 22:32:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I seriously love the feeling of a brand new pair of socks.  I don't know exactly what it is... but it's a glorious feeling.","","","",""
"183601504429686788","","134862737","2012-03-24 17:09:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@EastLink 's new plans look great, but they're really saying ""Go thru your 250GB faster, so we can get more money."" #wantFibreOP","","","",""
"183340435085864960","","4470091","2012-03-23 23:52:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@vladstudio Every time I attempt to create an animated card on the website, it sends me right back to the card list.  Normals work fine.","","","",""
"183192544056844289","","","2012-03-23 14:04:40 +0000","<a href=""http://www.peoii.com/"" rel=""nofollow"">peoii.com</a>","New post: Genetically Modified Foods http://t.co/HcqStTmu #gmo","","","","http://goo.gl/QLQMV"
"182902233195745280","","","2012-03-22 18:51:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If you haven't played Tribes: Ascend and you like FPS games, you should definitely do so! Also: If you're playing, contact me!","","","",""
"182837848909676545","","","2012-03-22 14:35:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","So today in #Halifax... high of 25°C (~77°F). Tomorrow?  11°C (52°F). Saturday? 5°C (41°F).  Seriously? #weatherisbloodynuts","","","",""
"182596905623240704","","","2012-03-21 22:37:49 +0000","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","So it is 26°C here in #halifax and it feels like summer! (that is near 80°F)","","","",""
"182528348738695169","","","2012-03-21 18:05:25 +0000","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","Such a beautiful day outside! http://t.co/3P5N8mle","","","","http://twitter.com/peoii/status/182528348738695169/photo/1"
"182253138466709506","","","2012-03-20 23:51:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Yes, must see, and holy crap awesome!  https://t.co/QvzZPq8N","","","","https://www.youtube.com/watch?v=I4lzNwUieuw"
"181189315626405888","","","2012-03-18 01:24:33 +0000","<a href=""http://www.peoii.com/"" rel=""nofollow"">peoii.com</a>","New post: Very very amazing beer http://t.co/Z3dJbir9 #beer #stpaddysday","","","","http://goo.gl/kPvgi"
"181185317833940993","","","2012-03-18 01:08:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Corned Beef, Cabbage, Potatoes, and an absolutely amazing beer.  Happy #StPaddysDay http://t.co/DaNcV0uN","","","","http://twitter.com/peoii/status/181185317833940993/photo/1"
"181074597486145537","","134862737","2012-03-17 17:48:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@EastLink Why is it the only thing not green this St. Paddy's Day are the lights on my EastLink Cable Modem in Clayton Park/Fairview?","","","",""
"181067835110457344","","","2012-03-17 17:21:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","So what's the point of security when you can pay to get past it? http://t.co/Y1AnmggX","","","","http://it.slashdot.org/story/12/03/15/2225250/pay-the-tsa-100-and-bypass-airport-security"
"181004007588892672","","","2012-03-17 13:08:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Happy St. Paddy's Day everyone!  May you get your drink on in style!","","","",""
"180806147362668545","","","2012-03-17 00:01:59 +0000","<a href=""http://www.peoii.com/"" rel=""nofollow"">peoii.com</a>","New post: Getting ready for St. Patrick's Day http://t.co/iaT2iMSh","","","","http://goo.gl/mIzyN"
"180685089057939456","","","2012-03-16 16:00:56 +0000","<a href=""http://www.peoii.com/"" rel=""nofollow"">peoii.com</a>","New post: Why yes, I am happy http://t.co/xOCtkjjl #canada #halifax #life","","","","http://goo.gl/zztKW"
"180445138827489280","","","2012-03-16 00:07:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(cont) a silly game that we've been playing for a while.  Oh the joys of sighing as I laugh thru it all. (Thanks again Rob for Trine2!)","","","",""
"180444908463730688","","","2012-03-16 00:06:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""I live for no other reason than to challenge you intellectually"" right after I fix her Steam account, and her antivirus, so she can play...","","","",""
"180288768622870531","","","2012-03-15 13:46:08 +0000","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","Went to sleep with rain. Woke up with this. Me like. http://t.co/CuTvygAP","","","","http://twitter.com/peoii/status/180288768622870531/photo/1"
"180287717006000129","","","2012-03-15 13:41:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's still strange to me to think I've been up for going on 3 hours now, and most of the people I've known are still tucked in bed.","","","",""
"179930361940283392","","","2012-03-14 14:01:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Happy Pi Day everyone!","","","",""
"179667971399106560","","","2012-03-13 20:39:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Today it appears my name is Jeff, and I have ordered contacts from Wal-Mart.  #notyouremail #getitright","","","",""
"178131916233515008","","","2012-03-09 14:55:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","In other news, it's raining here, and my word have I missed this sound.  So relaxing, I never quite realize how little it rained in CDA.","","","",""
"178131631280885760","","","2012-03-09 14:54:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I just spent the last hour going thru my trash and spam bin in my email, attempting to unsubscribe myself from all these lists... oye!","","","",""
"177775832654282753","","","2012-03-08 15:20:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @qikipedia: Do not meddle in the affairs of cats, for they are subtle and will piss on your computer - BRUCE GRAHAM","177774808015175680","22151193","2012-03-08 15:16:31 +0000",""
"177159533444079616","","","2012-03-06 22:31:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","So my Raspberry Pi has been ordered.  Now to figure out exactly how to play with it once it shows up!  #giddy #schoolboy","","","",""
"176697302210191362","","","2012-03-05 15:54:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Was snowing like mad earlier!  But on the plus side, I've solved a year long process for the other half which she'll never live down.","","","",""
"176045707768250368","","","2012-03-03 20:45:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Timed our run to the stores amazingly well today.  Just got back from the walk home, and it started snowing like crazy!  Yay us!","","","",""
"175644594724274177","","","2012-03-02 18:11:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's wonderfully cold outside, and the new snow last night along with what looks and feels like more snow tonight makes for a great weekend!","","","",""
"175313822356226050","","","2012-03-01 20:17:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","After some thought on it, I've come to the conclusion that a tablet PC would be a huge upgrade in productivity.  To many distractions here.","","","",""
"174961494851715073","","","2012-02-29 20:57:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RIP Davy Jones","","","",""
"174950398308790273","","","2012-02-29 20:13:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Happy Leap Day everyone.   Hope you're enjoying whatever it is you may be doing.","","","",""
"174589327840522240","","","2012-02-28 20:18:34 +0000","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","Very stormy and windy outside here in Halifax. Anxious for Erin to be home.","","","",""
"174224708584226816","","","2012-02-27 20:09:42 +0000","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","Erin is sick, I am sore, and the inlaws are in town for dinner. Going to be a fun night :-)","","","",""
"174146714012368896","","","2012-02-27 14:59:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","So ""The Lorax"" opens Friday, and I must say, I'm very excited to see it!  It's one of a short list of movies this year worth giving a shot.","","","",""
"174122404891734016","","","2012-02-27 13:23:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I just tried to put the Advil bottle cap onto my water jug.  Yup, today is starting out to be a wonderful day.","","","",""
"173852561567264768","","","2012-02-26 19:30:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Speaking of games, I really need to get a copy of Munchkin and as many of the xpacs as I can.  Must get people into it up here.","","","",""
"173852424216391681","","","2012-02-26 19:30:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Had an amazing time last night at the party, didn't even get home til 1:30!  Wonderful meeting people, and playing awesome games. :)","","","",""
"173515661711114243","","","2012-02-25 21:12:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Off to a party with some people from Erin's work.  Time to put a face to these names I've been hearing about!","","","",""
"173158557078925314","","","2012-02-24 21:33:11 +0000","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","Wishing my sister the happiest of birthdays. She deserves out for her awesomeness!","","","",""
"172520220198572032","172501226242576384","85621439","2012-02-23 03:16:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@terraflubb Specifically the Kindle Touch.  But yea, I've looked at Kodo, and a few others, just doesn't seem to have the support.","","","",""
"172520020218355713","172501226242576384","85621439","2012-02-23 03:15:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@terraflubb As much as I may try to fight it, the more and more I look at them, the more and more I'm considering a Kindle.","","","",""
"172349978923114496","","","2012-02-22 16:00:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The Google Doodle today is especially nerdy and fun.  Most amusing to watch, and a fitting symbol for Heinrich Rudolf Hertz's Birthday.","","","",""
"172065202475503616","","","2012-02-21 21:08:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's been over a week, and this stubborn laptop is finally bending to my will!  Hopefully this'll be the last major step.","","","",""
"172043678334984193","","","2012-02-21 19:43:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Absolutely brilliant wallpaper.  Props to the creator.  http://t.co/2TIm7VjC","","","","http://wallbase.cc/wallpaper/1206472"
"172032857643036672","","","2012-02-21 19:00:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mental note to self: Next apartment needs a dishwasher, cause this dishwashers is beat.  On the plus side, lots of good progress today :)","","","",""
"170982801779326976","","","2012-02-18 21:27:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @videolan: VLC 2.0.0 'Twoflower' is here http://t.co/r4XawJzj","170943829774577664","88776463","2012-02-18 18:52:39 +0000","http://www.videolan.org/vlc/releases/2.0.0.html,http://www.videolan.org/vlc/releases/2.0.0.html"
"169900339804377088","","","2012-02-15 21:46:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Appears to be a hell of a snow storm inc tomorrow, so tonight shall be an evening walk to the grocery store.  At least it's a really pretty.","","","",""
"169268296573661185","","","2012-02-14 03:54:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hard Drive says it has a CRC failure? Read like a champ on my non-windows system and crisis averted.  Yay for tech!","","","",""
"165831782246264832","","","2012-02-04 16:19:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","See you in about 12 hours world.  Today we've chosen to watch all 3 super-extended versions of the LOTR trilogy.  Gonna be awesome.","","","",""
"165562798921883649","","","2012-02-03 22:30:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Poor Erin, have her in bed with a migraine... I'm really hoping this doesn't stick around all weekend.  #sickgal #getbetter","","","",""
"165076325386813442","","","2012-02-02 14:17:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","So lets see how long this transit strike lasts.  I was just getting used to the bus system! #transitstrike @hfxtransit","","","",""
"162389321264017409","","","2012-01-26 04:20:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If you tweet it, it will come. #supposedlywaterfixed #yay","","","",""
"162385717752893440","","","2012-01-26 04:05:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","7 Hours later, and still no water.  I'd really like a glass of water, and to flush the toilet. #halifax #hrwc","","","",""
"161592871890321408","","","2012-01-23 23:35:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Just got back from an impromptu dinner with the inlaws to celebrate my upcoming birthday.  Was very amazing of them.","","","",""
"160378433053007873","","","2012-01-20 15:09:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#FollowFriday @hfxtraffic","","","",""
"160184151574712320","","","2012-01-20 02:17:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dear Skype, my handle is not NudeSmoothie, please stop emailing me with a password token because someone thinks my email address is theirs.","","","",""
"160138080035151873","","","2012-01-19 23:14:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Of all things, I don't believe I will ever get used to the concept of ""Bagged Milk""... The entire trip home, I wonder if it will burst.","","","",""
"159037450914775040","","","2012-01-16 22:20:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","A full box of Cruller TimBits which has survived an entire day at work with the wife. #truelove #timbits #amazing","","","",""
"156729554847801344","","","2012-01-10 13:30:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","There's a good healthy snow going on outside, and I'm sitting here, watching them finish our door, watching it.  I just wish Erin was home.","","","",""
"156443928218976256","","","2012-01-09 18:35:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","And I just got informed that our door is now a 2 day project… So much for rebuilding the apartment. Yay? Not at all.","","","",""
"156435180112977923","","","2012-01-09 18:00:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I feel all very trendy sitting here on the couch working on a project, on my Macbook. In other news: I can't wait to be back at my desktop.","","","",""
"156377538883620865","","","2012-01-09 14:11:25 +0000","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","Construction in the apartment means no rest or work done for Jamie this am.","","","",""
"152913728231325697","152912027935981568","95836403","2011-12-31 00:47:28 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@AmourAnnette Kick Back!","","","",""
"151671607109222400","","","2011-12-27 14:31:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A stunning example of the lows customer service has gotten to. May this company/person rot. http://t.co/yvaJE4nd @OceanMarketting","","","","http://goo.gl/Dp9J3"
"150409223832993792","","","2011-12-24 02:55:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Whole house smells of fresh bread.  Me thinks tonight shall be a wonderful night of sleep before the in-laws show up tomorrow.","","","",""
"150233113128218624","","","2011-12-23 15:15:40 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Woohoo! Erin getting sent home early due to the snow! Early beginning to Christmas!","","","",""
"149944663573401600","","","2011-12-22 20:09:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Another $28 in Brokerage, and the second half of my computer is now secured in the house! Yay for things getting done.","","","",""
"149940636504690688","","","2011-12-22 19:53:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I'm beyond sore… but I think I've accomplished a lot today.  Granted, I didn't get the whole list, but there's still time for some of it!","","","",""
"149584615022133248","","","2011-12-21 20:18:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Well, with any luck, I've gotten enough done today that tomorrow can be mostly devoted to the baking of bread and the laundry. Good day.","","","",""
"149525529375158272","","","2011-12-21 16:23:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","In other news:  I'm doing quite well, and looking forward to the holidays with Erin & her parents.  More to come thru the day!","","","",""
"149525186524348416","","","2011-12-21 16:22:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","My body just flat out refuses to accept the fact it's already 12:30pm.  Moving +4 hours is a huge shock on the system!  I'll get there...","","","",""
"149237634147946497","","","2011-12-20 21:19:59 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @donttrythis: Here are my thoughts on SOPA: http://t.co/q3LDhGUS","149234929018998784","15661871","2011-12-20 21:09:14 +0000","http://bit.ly/swGR90,http://bit.ly/swGR90"
"148845715890769921","","","2011-12-19 19:22:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Is it considered sad that I'm to lazy to look for a FTP client and text editor for my Mac laptop, so I'm using VIM and FTP command line?","","","",""
"147724164046917633","","","2011-12-16 17:05:59 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I'm absolutely baffled by the wiring in this apartment.  Seriously, there's like 4 plugs in 3 feet, then nothing for a quarter mile.","","","",""
"147394492864012288","","","2011-12-15 19:16:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I forgot just how much email I get… 1 week without checking it == ""holy crap"".  Need to do some cleaning.","","","",""
"147380473159630848","","","2011-12-15 18:20:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Die die die every version of IE &lt; 9! http://t.co/7apuXBuV  (Even then, you should switch to Chrome or Firefox imo, but hey!)","","","","http://goo.gl/Rc967"
"147379089928499200","","","2011-12-15 18:14:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Google Music + Christmas collection == Win.  Don't even have my main computer here yet, and can enjoy the season!","","","",""
"143827949458698240","","","2011-12-05 23:03:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Having to fill out paperwork twice because every time I've tried someone has been dragging me away from it is really annoying.","","","",""
"143827853178445824","","","2011-12-05 23:03:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mental note to self: When attempting to work on important paperwork, shut out the people who are hounding you about other things.","","","",""
"143798351765323776","","","2011-12-05 21:06:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Crunch Time:  26 hours til Erin will be landing here.  Bout to head over and close down the storage unit for good.  Another thing down.","","","",""
"143526351528394752","","","2011-12-05 03:05:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HTC Sensation stock battery:  12 hours... on a good day.   Anker replacement battery:  24 hours and still 40%.  I approve.","","","",""
"141435168555663362","","","2011-11-29 08:35:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Must add to list of stuff to get post-Christmas:  Tripod for my camera.","","","",""
"140705353242378240","140703356304900096","95836403","2011-11-27 08:15:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmourAnnette http://t.co/43xEnJ4x","","","","http://www.youtube.com/watch?v=JImcvtJzIK8"
"140157294250950656","","","2011-11-25 19:57:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fitting that last night I'd do the #BlackFriday thing.  Thankfully I'll never do that again... those people are insane. (No offense)","","","",""
"140147561091710976","","","2011-11-25 19:19:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I seriously wish people would stop thinking my email address is theirs.  Just got some ladies password to my email... :/","","","",""
"139772158514708481","","","2011-11-24 18:27:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Happy #Thanksgiving to everyone out there, and to my friends and family, much to be thankful for this year.  Here's to all of it!","","","",""
"139412270328446978","","","2011-11-23 18:37:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Some wicked wind up here in Northern Idaho.  Wondering if we're gonna keep power... would much rather be in Halifax's snow storm.","","","",""
"139156221902061568","","","2011-11-23 01:40:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","So Cherry Cordial M&M's are pretty damn tasty.","","","",""
"138712000875343873","","","2011-11-21 20:14:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Dropbox: A guide on how to get more free space with Dropbox! http://t.co/nIjwo0nM Retweet for a chance to get +100GB!","138711309104594946","14749606","2011-11-21 20:12:07 +0000","http://bit.ly/twQLKP,http://bit.ly/twQLKP"
"138307003297710080","138306306732859392","20282100","2011-11-20 17:25:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@RokuPlayer Roku and Sunday go together like Popcorn & Butter","","","",""
"138153851596439552","","","2011-11-20 07:16:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'm feeling creative, focused, and motivated.  Good things coming soon, but no promises, otherwise I'll get myself in trouble.","","","",""
"138034374284292096","","","2011-11-19 23:22:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @CBSTweet: The Big Bang Theory on being nominated for #networktvcomedy #PeoplesChoice. Retweet to vote! or go to: http://t.co/93CJwG5 ...","138002359203807232","26813101","2011-11-19 21:15:01 +0000","http://www.peopleschoice.com/pca/vote/,http://www.peopleschoice.com/pca/vote/"
"138032443415478272","137938211149324288","207773069","2011-11-19 23:14:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@googlenexus #ICS & @googlenexus let you now use brailhe  (Though should be braille?)","","","",""
"138014013744361472","","","2011-11-19 22:01:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It would figure that as I clear the truck off, and get the extra set of sand bags in it, the snow starts up again.  Oh well, still beautiful","","","",""
"137591442787934208","","","2011-11-18 18:02:10 +0000","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","Snow rules!","","","",""
"136914609637572609","136914355160760320","95836403","2011-11-16 21:12:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmourAnnette Um, wanna say that was $40? I can't remember, there's been so many little charges here and there!","","","",""
"136914024322449408","","","2011-11-16 21:10:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Just got my FBI Background check.  Quite literally paid for a piece of paper that states ""NO ARREST RECORD-FBI"".  Awesome. #movingtoCanada","","","",""
"136912342834352129","","","2011-11-16 21:03:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Correction on my previous tweet, it was Swype, not Skype.  #tired #calledout #oye","","","",""
"136875106566815744","","","2011-11-16 18:35:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Best Skype autocorrect of the day:  ""I think there's a package at the pussy office"".  And before you say anything, that was incoming.","","","",""
"136866429000617984","","","2011-11-16 18:01:14 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","My favorite sites could get shut down by 1st censorship system for the internet. Must stop it: 11/16 #usacensored http://t.co/eyuCdlRY","","","","http://americancensorship.org"
"136647649251172352","136645459849641985","95836403","2011-11-16 03:31:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmourAnnette Meh! Mine are free with my data plan... boo @ overpaying :P","","","",""
"136644790015107072","136643916333203456","95836403","2011-11-16 03:20:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmourAnnette Do what I do, use google talk! It's available on every bloody phone, and doesn't use any texts :P  Or I text via Google Voice.","","","",""
"136549463207587840","","","2011-11-15 21:01:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Okay no, definitely the last one... @cdnmaple6 can't stand not having hints as to her Christmas present, it's rather amusing :)","","","",""
"136548773139714049","","","2011-11-15 20:58:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I don't know which is more fun, picking out a gift for someone, giving it to them, or teasing them by letting them know you have it.","","","",""
"136329996527611904","","","2011-11-15 06:29:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoL @ BoA  http://t.co/GpQH8TKh  I hope this remains, cause good lord is it some funny (and true) stuff.","","","","http://goo.gl/uHWjr"
"136328146843729921","136324771578261504","8131122","2011-11-15 06:22:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@cyanogen Very happy to hear this.  Most anxious for an alpha/beta status on the Sensation.  It'll make a great many people very happy.","","","",""
